dialog_id,speaker,text,action
E302_C,SELF,谢天谢地...,SELF:emotion:HAPPY;SELF:affinity:PLAYER:60
E302_C,NARRATOR,造谣者{B}因诬陷罪被捕，你失去了一个大客户...,OTHER:freedom:PRISON;OTHER:affinity:PLAYER:-100
E303_INTRO,NARRATOR,画坊里传来一声惨叫。,
E303_INTRO,OTHER,我的画！毁了！毁了！,
E303_INTRO,NARRATOR,一个小孩拿着墨汁，画家{B}的名作被划得面目全非。,
E303_INTRO,SELF,小孩子不懂事，你跟他计较什么！,
E303_INTRO,NARRATOR,家长{A}是你的老相识，拒不赔偿还撒泼打滚。,SHOW_CHOICE
E303_A,PLAYER,这画我赔了，多少钱？,PLAYER:Money:-200
E303_A,SELF,（得意）早说嘛，何必...,SELF:affinity:PLAYER:30;SELF:tags:SHAMELESS
E303_A,OTHER,（叹气）算了...,OTHER:emotion:SAD;OTHER:affinity:PLAYER:40
E303_B,PLAYER,画家的心血，岂能如此糟蹋？必须赔偿！,
E303_B,SELF,（翻脸）你算什么东西！,SELF:affinity:PLAYER:-80;SELF:emotion:ANGRY
E303_B,OTHER,（感激）多谢公道！,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:60
E303_C,PLAYER,各退一步，赔一半。,
E303_C,NARRATOR,双方都不满意，但勉强接受。,
E303_C,SELF,哼...,SELF:affinity:PLAYER:-30
E303_C,OTHER,罢了...,OTHER:affinity:PLAYER:-30
E304_INTRO,NARRATOR,街角传来孩子的哭声。,
E304_INTRO,OTHER,你养的狗咬了我儿子！必须打死！,
E304_INTRO,SELF,它只是受惊了！不能杀它！,
E304_INTRO,NARRATOR,爱狗人士{A}与孩童父亲{B}对峙，双方各有支持者。,SHOW_CHOICE
E304_A,PLAYER,狗咬人，就该处理掉。,
E304_A,SELF,（哭泣）不要...,SELF:emotion:SAD;SELF:affinity:PLAYER:-60
E304_A,OTHER,痛快！,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:50
E304_B,PLAYER,狗只是畜生，人才是无辜的。我来赔医药费。,PLAYER:Money:-200
E304_B,SELF,谢谢你...,SELF:emotion:HAPPY;SELF:affinity:PLAYER:60
E304_B,OTHER,（不满）便宜它了！,OTHER:affinity:PLAYER:-80
E304_C,PLAYER,这样吧，我出钱建个收容所，流浪狗统一管理。,PLAYER:Money:-500
E304_C,NARRATOR,你的提议得到了大家的认可。,
E304_C,SELF,谢谢您...,SELF:affinity:PLAYER:40
E304_C,OTHER,这倒是个办法。,OTHER:affinity:PLAYER:30
E305_INTRO,NARRATOR,施粥铺前，人群骚动。,
E305_INTRO,SELF,老子等不及了！让开！,
E305_INTRO,NARRATOR,壮汉{A}强行插队，被插队的孕妇{B}晕倒在地。,SHOW_CHOICE
E305_A,PLAYER,大胆！敢在我的铺子撒野！,
E305_A,NARRATOR,你一拳将壮汉打倒。,SELF:hp:POOR;SELF:emotion:ANGRY;SELF:affinity:PLAYER:-100
E305_A,OTHER,（虚弱地）谢谢...,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:60
E305_B,PLAYER,算了算了，再盛一碗给他。,
E305_B,SELF,（得意）识相！,SELF:tags:GREEDY;SELF:affinity:PLAYER:20
E305_B,OTHER,（委屈地哭）...,OTHER:emotion:SAD;OTHER:affinity:PLAYER:-30
E305_C,PLAYER,快！送这位夫人去医馆！,PLAYER:Money:-150
E305_C,NARRATOR,你将孕妇送去救治。,OTHER:hp:NORMAL;OTHER:affinity:PLAYER:80
E305_C,SELF,（趁乱拿了两碗）...,SELF:emotion:NORMAL
E306_INTRO,NARRATOR,深夜，铁锤声不断。,
E306_INTRO,OTHER,能不能安静点！明天就是科考！,
E306_INTRO,SELF,我也没办法...不赶工就还不上债...,
E306_INTRO,NARRATOR,铁匠{A}要还你的债，书生{B}明日大考。,SHOW_CHOICE
E306_A,PLAYER,你的债先放一放，让书生好好休息。,
E306_A,SELF,（无奈）...是。,SELF:eco_status:POOR;SELF:affinity:PLAYER:-50
E306_A,OTHER,（感激）多谢！,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:50
E306_B,PLAYER,欠债还钱天经地义，继续打。,
E306_B,SELF,（如释重负）多谢理解！,SELF:affinity:PLAYER:30
E306_B,OTHER,（绝望）完了...,OTHER:hp:POOR;OTHER:affinity:PLAYER:-80;OTHER:tags:FAILED
E306_C,PLAYER,我出钱帮书生租个安静的地方。,PLAYER:Money:-100
E306_C,NARRATOR,你两边照顾到了。,
E306_C,SELF,谢谢...,SELF:affinity:PLAYER:20
E306_C,OTHER,恩公大德！,OTHER:affinity:PLAYER:60;OTHER:emotion:HAPPY
E307_INTRO,NARRATOR,酒楼里起了争执。,
E307_INTRO,SELF,你这外地人，说话怪里怪气的，滚出汴京！,
E307_INTRO,OTHER,我是来做生意的，有什么不对？,
E307_INTRO,NARRATOR,{A}是你的远房亲戚，{B}是你的合作伙伴。,SHOW_CHOICE
E307_A,PLAYER,表弟说得对，这里是汴京！,
E307_A,SELF,（得意）听到没！,SELF:emotion:HAPPY;SELF:affinity:PLAYER:50
E307_A,OTHER,（失望）你...,OTHER:safety:DANGER;OTHER:affinity:PLAYER:-100
E307_B,PLAYER,人不论出身，何必为难？,
E307_B,SELF,你帮外人？,SELF:emotion:ANGRY;SELF:affinity:PLAYER:-80
E307_B,OTHER,（感激）多谢公道！,OTHER:affinity:PLAYER:60
E307_C,PLAYER,来人，叫巡城！,
E307_C,NARRATOR,你选择报官，两边都被带走问话。,
E307_C,SELF,（恨恨地）你...,SELF:affinity:PLAYER:-40;SELF:freedom:PRISON
E307_C,OTHER,（无奈）...,OTHER:affinity:PLAYER:-20
E308_INTRO,NARRATOR,你偶然撞见一幕可疑的场景。,
E308_INTRO,SELF,老夫人，这玉佩能保您长命百岁...,
E308_INTRO,NARRATOR,貌美女子{A}正在忽悠老人{B}买假货。{B}是你恩师的遗孀，{A}是你门客的妹妹。,SHOW_CHOICE
E308_A,PLAYER,住手！这是骗局！,
E308_A,SELF,（恼羞成怒）你...,SELF:tags:LIAR;SELF:affinity:PLAYER:-100
E308_A,OTHER,什么？骗我？,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:80
E308_B,PLAYER,（悄声对{A}）我出三百两，你放过她。,PLAYER:Money:-300
E308_B,SELF,（眼睛一亮）成交！,SELF:affinity:PLAYER:20
E308_B,OTHER,（茫然）怎么走了...,OTHER:emotion:NORMAL
E308_C,NARRATOR,你装作没看见，转身离去。,
E308_C,SELF,（继续行骗）...,SELF:eco_status:RICH
E308_C,OTHER,（被骗）好...好...,OTHER:emotion:DESPAIR;OTHER:affinity:PLAYER:-50
E309_INTRO,NARRATOR,"市场上，一个""官差""正在勒索摊贩。",
E309_INTRO,SELF,例行检查！交钱！,
E309_INTRO,OTHER,大人...小的真没钱...,
E309_INTRO,NARRATOR,"你认出那""官差""是你儿时玩伴{A}，落魄至此。摊贩{B}是你的竞争对手。",SHOW_CHOICE
E309_A,PLAYER,来人！抓住这个冒牌货！,
E309_A,SELF,（愕然）是你...,SELF:freedom:PRISON;SELF:affinity:PLAYER:-100
E309_A,OTHER,（感激）多谢揭发！,OTHER:affinity:PLAYER:50
E309_B,PLAYER,（低声对{A}）分我一半。,PLAYER:Money:100
E309_B,SELF,（惊喜）老兄够意思！,SELF:affinity:PLAYER:50
E309_B,OTHER,（痛苦）求求你们...,OTHER:eco_status:POOR;OTHER:affinity:PLAYER:-80
E309_C,PLAYER,（悄声）快跑，我装作没看见。,
E309_C,SELF,（感激）多谢！,SELF:affinity:PLAYER:30;SELF:safety:EXILE
E309_C,OTHER,（疑惑）怎么跑了...,OTHER:affinity:PLAYER:-30
E310_INTRO,NARRATOR,大街上，一个乞丐拦住你的去路。,
E310_INTRO,SELF,有钱人！却见死不救！为富不仁啊！,
E310_INTRO,NARRATOR,旁边的富商{B}正是你想攀附的大人物，正看着这场好戏。,SHOW_CHOICE
E310_A,PLAYER,来，这些钱你拿去。,PLAYER:Money:-200
E310_A,SELF,谢谢老爷！,SELF:emotion:HAPPY;SELF:affinity:PLAYER:40
E310_A,OTHER,（赞赏）仁义之人。,OTHER:affinity:PLAYER:30
E310_B,PLAYER,滚开！我凭什么给你钱！,
E310_B,SELF,（退缩）...,SELF:emotion:SAD;SELF:affinity:PLAYER:-60
E310_B,OTHER,（点头）有魄力。,OTHER:affinity:PLAYER:50;OTHER:emotion:HAPPY
E310_C,NARRATOR,你无视他，径直走过。,
E310_C,SELF,（绝望）没人管我...,SELF:emotion:DESPAIR
E310_C,OTHER,（冷漠）穷人...,OTHER:affinity:PLAYER:-30
E401_INTRO,NARRATOR,深夜，一个黑衣人翻墙进入你的院子。,
E401_INTRO,SELF,（低声）是我...{A}。,
E401_INTRO,PLAYER,你怎么来了？,
E401_INTRO,SELF,组织要杀我全家...我想金盆洗手，他们不允许。,
E401_INTRO,NARRATOR,他曾救过你的命。但组织的首领，恰好是你的债主。,SHOW_CHOICE
E401_A,PLAYER,你救过我的命，这次轮到我帮你了。,PLAYER:Money:-500
E401_A,NARRATOR,你出钱出人，协助{A}灭了组织。,
E401_A,SELF,（抱拳）大恩不言谢，从此唯你马首是瞻！,SELF:freedom:FULL;SELF:is_follower:True;SELF:affinity:PLAYER:100
E401_A,NARRATOR,但组织余党四处追杀你...,OTHER:affinity:PLAYER:-100;PLAYER:safety:DANGER
E401_B,PLAYER,（沉默片刻）...对不起，我帮不了你。,
E401_B,SELF,你...,
E401_B,NARRATOR,你将{A}的藏身之处告诉了组织，换取了一笔赏金。,PLAYER:Money:800
E401_B,NARRATOR,三天后，{A}的尸体被挂在城门口示众...,SELF:safety:DEAD;SELF:affinity:PLAYER:-100;PLAYER:AddTag:TRAITOR
E401_C,PLAYER,我不能帮你，但我可以送你离开。,
E401_C,NARRATOR,你出钱帮{A}远走高飞，他的家人却被留下...,SELF:family:ISOLATED;SELF:affinity:PLAYER:30
E401_C,OTHER,（收到消息）他跑了？算了，反正他也翻不出什么浪花。,OTHER:affinity:PLAYER:-50
E700_INTRO,NARRATOR,夜深人静，你的门客{A}神色凝重地来到书房。,
E700_INTRO,SELF,主人，有件事...我思虑再三，还是得告诉您。,
E700_INTRO,PLAYER,何事如此慎重？,
E700_INTRO,SELF,是关于{B}的...我发现他一直在走私禁品。,
E700_INTRO,NARRATOR,你心中一震。{B}是你的商业伙伴，更是当年救你于绝境的恩人。,
E700_INTRO,SELF,官府已经在调查了...他们迟早会查到您这里。,
E700_INTRO,NARRATOR,窗外传来更夫的梆子声，仿佛在催促你做出抉择。,SHOW_CHOICE
E700_A,PLAYER,（深吸一口气）国法不可违，我会如实向官府禀报。,
E700_A,NARRATOR,你写下证词，交给了等候已久的官差。,OTHER:freedom:SLAVE
E700_A,NARRATOR,数日后，{B}被押解流放，临行前回望你一眼，眼中尽是不解与怨恨。,OTHER:safety:EXILE
E700_A,PLAYER,（自语）我问心无愧...,PLAYER:Fame:300;PLAYER:AddTag:JUSTICE
E700_B,PLAYER,他救过我的命...我不能见死不救。,
E700_B,SELF,主人的意思是...？,
E700_B,PLAYER,"去找几个可靠的人，我们需要一些""证据""证明他的清白。",PLAYER:Money:-500
E700_B,NARRATOR,你花费重金伪造证据，官府的调查不了了之。,
E700_B,NARRATOR,{B}得知真相后，对你感激涕零。但你知道，从此你们是一根绳上的蚂蚱。,PLAYER:AddTag:ACCOMPLICE;OTHER:affinity:PLAYER:50
E700_C,PLAYER,（目光阴冷）这件事...不能有第三个人知道。,
E700_C,SELF,主人？您...您要做什么？,
E700_C,NARRATOR,你没有回答，只是唤来心腹...,
E700_C,NARRATOR,三日后，人们发现{A}的尸体漂浮在河中。,SELF:safety:DEAD
E700_C,NARRATOR,官府以失足落水结案。但你知道，从此夜里再难安眠。,PLAYER:Fame:-500;PLAYER:AddTag:VILLAIN
E701_INTRO,NARRATOR,瘟疫肆虐，城门紧闭。死亡的阴影笼罩着每一个人。,
E701_INTRO,NARRATOR,你好不容易弄到一剂解药，却面临着残酷的抉择。,
E701_INTRO,NARRATOR,{A}躺在榻上，脸色苍白。他是陪你出生入死的好友。,
E701_INTRO,SELF,（虚弱地）老友...我怕是撑不过今晚了...,
E701_INTRO,NARRATOR,隔壁房间，神医{B}同样病入膏肓。他若死了，全城都将陪葬。,
E701_INTRO,OTHER,（剧烈咳嗽）解药...给我两天...我就能配出更多...,
E701_INTRO,NARRATOR,手中的药瓶，只够救一人。你该如何抉择？,SHOW_CHOICE
E701_A,PLAYER,（走向{A}的病榻）老友，把药喝了。,
E701_A,SELF,可是...神医他...,
E701_A,PLAYER,我不管什么大局！你是我的兄弟！,SELF:safety:NORMAL;SELF:hp:100
E701_A,NARRATOR,{A}含泪喝下解药，缓缓恢复了气色。,
E701_A,NARRATOR,隔壁传来一声沉闷的倒地声...神医{B}，永远闭上了眼睛。,OTHER:safety:DEAD
E701_A,NARRATOR,没有神医，瘟疫在城中继续蔓延...,PLAYER:Fame:-100;PLAYER:AddTag:LOYAL;PLAYER:AddTag:SELFISH
E701_B,PLAYER,（走向{B}的病榻）神医，把药喝了...救更多的人。,
E701_B,SELF,（绝望地）老友...你...,
E701_B,PLAYER,（不敢回头）对不起...,OTHER:safety:NORMAL;OTHER:is_follower:True
E701_B,NARRATOR,你强忍泪水，将解药交给神医。身后传来{A}最后的叹息...,SELF:safety:DEAD
E701_B,NARRATOR,神医康复后，连夜配制解药。全城得救，但你失去了最好的朋友。,PLAYER:Fame:200;PLAYER:AddTag:RUTHLESS
E701_C,NARRATOR,你看看{A}，又看看{B}...,
E701_C,PLAYER,（低语）对不起...我想活下去。,
E701_C,NARRATOR,你躲进内室，独自服下了解药。,PLAYER:hp:100
E701_C,NARRATOR,第二天，两具冰冷的尸体被抬出城外。而你，成了全城唯一幸存的人...,SELF:safety:DEAD;OTHER:safety:DEAD
E701_C,NARRATOR,余生，你再也无法直视镜中的自己。,PLAYER:Fame:-500;PLAYER:AddTag:COWARD
E702_INTRO,NARRATOR,牢房中，叛军首领{A}被五花大绑。,
E702_INTRO,NARRATOR,十年前，正是他冒死将你从追兵刀下救出。,
E702_INTRO,SELF,没想到...我们会以这种方式重逢。,
E702_INTRO,PLAYER,你为何要造反？,
E702_INTRO,SELF,朝廷腐败，民不聊生。我不得不反。,
E702_INTRO,NARRATOR,城外，叛军余部虎视眈眈，扬言若官府处刑，便血洗全城。,
E702_INTRO,NARRATOR,而朝廷悬赏千金，等你的答复...,SHOW_CHOICE
E702_A,PLAYER,（闭眼）来人，将犯人押送京城！,
E702_A,SELF,我救你一命，你却...,
E702_A,PLAYER,国法如山，私情难顾。,SELF:freedom:SLAVE;SELF:safety:EXECUTION
E702_A,NARRATOR,你收下赏金，却仿佛听到城外传来阵阵哭声...,PLAYER:Money:1000;PLAYER:Fame:500
E702_A,NARRATOR,{A}临刑前，仰天长叹：「世间再无义气可言...」,PLAYER:AddTag:LOYAL_COURT;SELF:affinity:PLAYER:-100
E702_B,PLAYER,（挥手让狱卒退下）...走吧。,
E702_B,SELF,你...,
E702_B,PLAYER,当年的恩情，今日还了。从此两清。,
E702_B,NARRATOR,你亲自打开牢门，{A}深深看你一眼，消失在夜色中。,SELF:affinity:PLAYER:100;SELF:safety:NORMAL
E702_B,NARRATOR,此事若被朝廷得知...你可能万劫不复。,PLAYER:Fame:-300;PLAYER:AddTag:REBEL_FRIEND;PLAYER:safety:WANTED
E702_C,PLAYER,（拔出匕首）你...自己了断吧。,
E702_C,SELF,...也罢。总好过受那凌迟之苦。,
E702_C,NARRATOR,一声闷响后，牢房中只剩下沉默。,SELF:safety:DEAD
E702_C,NARRATOR,你对外宣称叛首越狱时被杀。这场风波，似乎就此平息...,PLAYER:Fame:100;PLAYER:AddTag:PRAGMATIC
E703_INTRO,NARRATOR,书房内，你看着手中的密报，眉头紧锁。,
E703_INTRO,NARRATOR,"你最得力的门客{A}，风头正劲，外间甚至有人称他为""小主人""。",
E703_INTRO,NARRATOR,密报上说，{A}近来频繁与你的客户私下接触...,
E703_INTRO,PLAYER,（自语）养虎为患...还是疑心生暗鬼？,
E703_INTRO,NARRATOR,此时，{A}正在门外等候觐见。,SHOW_CHOICE
E703_A,PLAYER,（冷着脸）进来。,
E703_A,SELF,主人唤我何事？,
E703_A,PLAYER,你近来...似乎很忙啊。,
E703_A,NARRATOR,你将几项莫须有的罪名扣在{A}头上，当众将他逐出门墙。,SELF:is_follower:False
E703_A,SELF,（咬牙）主人...我对您忠心耿耿，您却如此相待！,SELF:affinity:PLAYER:-100;SELF:emotion:ANGRY
E703_A,NARRATOR,外间议论纷纷，都说你卸磨杀驴、忘恩负义。,PLAYER:Fame:-150;PLAYER:AddTag:TYRANT;SELF:tags:BETRAYED
E703_B,PLAYER,（微笑）进来，坐。,
E703_B,SELF,主人有何吩咐？,
E703_B,PLAYER,你近来辛苦了。我决定...让你独当一面，负责东市的所有生意。,
E703_B,SELF,（惊喜交加）主人...您信任我？,
E703_B,PLAYER,疑人不用，用人不疑。,SELF:affinity:PLAYER:80;SELF:tags:LOYAL
E703_B,NARRATOR,你选择相信{A}。此举或许是慧眼识人，又或许...是引狼入室。,PLAYER:Fame:200;PLAYER:AddTag:MAGNANIMOUS
E703_C,PLAYER,（不动声色）让他等着。,
E703_C,NARRATOR,你暗中安排人手，监视{A}的一举一动。,PLAYER:Money:-300
E703_C,NARRATOR,真相...早晚会水落石出。,SELF:emotion:NORMAL
E706_INTRO,NARRATOR,奴隶市场上，人声鼎沸。,
E706_INTRO,NARRATOR,一对母子{A}被分别推上拍卖台。,
E706_INTRO,SELF,（声嘶力竭）求求各位大爷...买下我的孩子！他还小！,
E706_INTRO,NARRATOR,孩子不过五六岁，脸上挂满泪痕，只知道哭喊着要娘。,
E706_INTRO,NARRATOR,你摸了摸钱袋，发现只够买下一人...,SHOW_CHOICE
E706_A,PLAYER,（指向母亲）我买这个女人。,PLAYER:Money:-300
E706_A,NARRATOR,交易完成，母亲被带到你面前。,SELF:freedom:SERVANT;SELF:is_follower:True
E706_A,SELF,（扑通跪下）谢谢大人...但我的孩子...,
E706_A,NARRATOR,她绝望地看向另一边，孩子正被一个肥头大耳的商人带走...,SELF:emotion:DESPAIR;SELF:tags:BROKEN
E706_A,NARRATOR,从此，她成了你最忠诚却也最沉默的仆人。,PLAYER:Fame:50
E706_B,PLAYER,（指向孩子）把那个孩子带过来。,PLAYER:Money:-200
E706_B,NARRATOR,你将孩子抱在怀里，他已经哭得没了力气。,
E706_B,SELF,（泪流满面）谢谢大人...谢谢您救了我的孩子...,
E706_B,NARRATOR,母亲被另一个买家带走时，不停地回头望向孩子...,
E706_B,NARRATOR,你不知道这是否是正确的选择，但至少...孩子不会再受苦了。,PLAYER:Fame:100;PLAYER:AddTag:COMPASSION
E706_C,NARRATOR,你站在人群中，看着这一幕，却迈不动脚步。,
E706_C,PLAYER,（自语）我...无能为力。,
E706_C,NARRATOR,母子二人被不同的买家带走，从此天各一方。,SELF:emotion:DESPAIR
E706_C,NARRATOR,你转身离去，身后的哭声久久萦绕耳畔。,PLAYER:Fame:-50
E704_INTRO,NARRATOR,多年未见的故人{A}突然登门造访。,
E704_INTRO,SELF,老朋友，我来找你帮个忙。,
E704_INTRO,NARRATOR,他是当年变卖家产救你于绝境的恩人，如今却落魄潦倒。,
E704_INTRO,SELF,市场上有个竞争对手{B}，我想让他消失。,
E704_INTRO,PLAYER,这...,
E704_INTRO,SELF,（阴沉）你欠我的，别忘了。若不帮忙，当年的丑闻...,
E704_INTRO,NARRATOR,他手握你的把柄，正威胁着要公之于众。,SHOW_CHOICE
E704_A,PLAYER,（咬牙）好，我帮你。,
E704_A,NARRATOR,你动用人脉，打压了{B}的生意。,OTHER:eco_status:POOR;OTHER:emotion:DESPAIR
E704_A,SELF,（满意）这才对嘛。,SELF:affinity:PLAYER:50;SELF:emotion:HAPPY
E704_A,NARRATOR,但你知道，从此你欠了一笔新的良心债...,PLAYER:Fame:-200;PLAYER:AddTag:BULLY
E704_B,PLAYER,不行！我不会做这种事！,
E704_B,SELF,（冷笑）好，那就别怪我了。,
E704_B,NARRATOR,三日后，你当年的丑闻传遍汴京...,PLAYER:Fame:-400;PLAYER:AddTag:SCANDAL
E704_B,SELF,（拂袖而去）你自作自受！,SELF:affinity:PLAYER:-80
E704_C,PLAYER,（沉默良久）...我有更好的办法。,
E704_C,NARRATOR,你暗中安排人手...,
E704_C,NARRATOR,"数日后，{A}在回家的路上""失足""落入河中...",SELF:safety:DEAD
E704_C,NARRATOR,秘密永远被埋葬了。但你知道，你已经变成了曾经最厌恶的那种人。,PLAYER:Fame:-300;PLAYER:AddTag:ASSASSIN
E705_INTRO,NARRATOR,两个债主同时出现在你的厅堂。,
E705_INTRO,SELF,欠债还钱，天经地义！,
E705_INTRO,OTHER,我的钱你也该还了！,
E705_INTRO,NARRATOR,你欠{A}和{B}各五百两，但你只有五百两。,
E705_INTRO,NARRATOR,{A}是你的救命恩人，{B}手握你贪赃枉法的证据。,
E705_INTRO,NARRATOR,两人虎视眈眈，等你做出选择。,SHOW_CHOICE
E705_A,PLAYER,（将钱袋递向{A}）恩公，这钱先还您。,
E705_A,SELF,（点头）算你有良心。,SELF:affinity:PLAYER:50;SELF:emotion:HAPPY
E705_A,OTHER,（暴怒）好！你给我等着！,OTHER:affinity:PLAYER:-100;OTHER:emotion:ANGRY
E705_A,NARRATOR,数日后，你贪赃枉法的证据被公之于众...,PLAYER:AddTag:SCANDAL;PLAYER:Money:-500
E705_B,PLAYER,（将钱袋递向{B}）这钱先还您，封口费也在里面。,PLAYER:Money:-500
E705_B,OTHER,（满意）你很识时务。,OTHER:affinity:PLAYER:30;OTHER:emotion:NORMAL
E705_B,SELF,（愤怒）你...你宁可得罪恩人，也要讨好这种小人！,SELF:affinity:PLAYER:-100;SELF:emotion:ANGRY
E705_B,NARRATOR,恩人拂袖而去，从此与你恩断义绝。,
E705_C,PLAYER,（摊手）我没钱了，你们看着办吧。,
E705_C,NARRATOR,你当众宣布破产。,PLAYER:Money:-500;PLAYER:Fame:-200;PLAYER:eco_status:POOR
E705_C,SELF,（叹气）...罢了。,SELF:emotion:SAD
E705_C,OTHER,（冷笑）好，那我就让全城都知道你的底细！,OTHER:emotion:SAD;PLAYER:AddTag:SCANDAL
E707_INTRO,NARRATOR,无意间，你发现了一个惊天秘密。,
E707_INTRO,NARRATOR,你最信任的门客{A}，竟然是朝廷通缉十年的重犯。,
E707_INTRO,NARRATOR,他对你忠心耿耿，从未有过二心。,
E707_INTRO,NARRATOR,但若被发现窝藏钦犯，你全家都要流放。,
E707_INTRO,PLAYER,（看着通缉画像）这...怎么可能...,SHOW_CHOICE
E707_A,PLAYER,来人！拿下此人！,
E707_A,SELF,（愕然）主人？,
E707_A,PLAYER,你以为你能骗我到什么时候？,
E707_A,NARRATOR,你将{A}交给官府，领取了八百两赏金。,PLAYER:Money:800;PLAYER:Fame:200
E707_A,NARRATOR,三日后，{A}被处以极刑...临行前，他只说了一句话：,SELF:freedom:SLAVE;SELF:safety:EXECUTION
E707_A,SELF,（绝望）我对得起你...你却对不起我...,SELF:affinity:PLAYER:-100
E707_B,PLAYER,（烧掉通缉令）我什么都没看到。,
E707_B,NARRATOR,你选择为{A}保守秘密。,
E707_B,SELF,（感激涕零）主人...您...,SELF:affinity:PLAYER:100;SELF:emotion:HAPPY
E707_B,PLAYER,从今往后，你就是新的人了。,
E707_B,NARRATOR,但你知道，这是一颗随时可能引爆的炸弹...,PLAYER:Fame:-100;PLAYER:AddTag:HARBORER;PLAYER:safety:DANGER
E707_C,PLAYER,你走吧，越远越好。,
E707_C,SELF,主人？,
E707_C,PLAYER,拿着这些钱，找个没人认识你的地方，重新开始。,PLAYER:Money:-200
E707_C,SELF,（跪拜）主人大恩，{A}没齿难忘...,SELF:is_follower:False;SELF:affinity:PLAYER:30;SELF:emotion:SAD
E707_C,NARRATOR,你目送他消失在夜色中，不知此生是否还能再见。,
E708_INTRO,NARRATOR,富商{A}病榻前，你被托付了一个艰难的使命。,
E708_INTRO,SELF,（气若游丝）我的遗产...全交给次子{B}...他在我床前尽孝...,
E708_INTRO,NARRATOR,但按律，遗产当归长子。长子已放话，若不按律办，便告你侵吞。,
E708_INTRO,NARRATOR,{A}握着你的手，眼中满是期盼。,
E708_INTRO,SELF,求你了...按我的遗愿办...,SHOW_CHOICE
E708_A,PLAYER,放心，我一定按您的遗愿办。,
E708_A,SELF,（欣慰地闭上眼睛）谢谢...,SELF:emotion:HAPPY
E708_A,NARRATOR,你将遗产分给了次子{B}。,OTHER:affinity:PLAYER:50
E708_A,NARRATOR,数日后，长子将你告上公堂...,PLAYER:Fame:100;PLAYER:safety:LAWSUIT
E708_B,PLAYER,（叹气）对不起，我只能按律办事。,
E708_B,SELF,（痛苦）你...你答应过我的...,SELF:emotion:SAD
E708_B,NARRATOR,你将遗产判给了长子。次子跪在门外，久久不肯离去。,OTHER:emotion:ANGRY
E708_B,NARRATOR,众人皆说你秉公执法，但你知道，你辜负了临终之托。,PLAYER:Fame:100;PLAYER:AddTag:LAWFUL
E708_C,PLAYER,（看着遗产清单）这钱...我替他保管一段时间。,
E708_C,NARRATOR,你巧立名目，将遗产据为己有。,PLAYER:Money:2000
E708_C,SELF,（绝望）你...你怎么能...,SELF:emotion:DESPAIR
E708_C,OTHER,（怒不可遏）贪得无厌的小人！,OTHER:affinity:PLAYER:-100
E708_C,NARRATOR,"你发了一笔横财，但""无耻小人""的名声也传遍了汴京。",PLAYER:Fame:-500;PLAYER:AddTag:THIEF
E605_INTRO,NARRATOR,城门外，跪着一个衣衫褴褛的流民。,
E605_INTRO,SELF,好心的大人...求您赏口饭吃...,
E605_INTRO,NARRATOR,{A}已经三天没吃东西了，奄奄一息。,
E605_INTRO,NARRATOR,城内物资紧张，守城的士兵正犹豫是否驱赶。,SHOW_CHOICE
E605_A,PLAYER,拿我的粮食，给他吃！,
E605_A,NARRATOR,你将自己的口粮分给了流民。,PLAYER:inventory:GRAIN:-1
E605_A,SELF,（狼吞虎咽）谢谢...谢谢恩公...,SELF:emotion:HAPPY;SELF:hp:100
E605_A,NARRATOR,围观的百姓对你的善举交口称赞。,PLAYER:Fame:150
E605_B,PLAYER,（挥手）给我轰出去！,
E605_B,NARRATOR,士兵上前，将流民拖走。,SELF:safety:DANGER;SELF:tags:HATED
E605_B,SELF,（绝望）大人...大人...,
E605_B,NARRATOR,你的果断赢得了部分人的认可，但更多人在背后议论...,PLAYER:Fame:50;PLAYER:AddTag:CRUEL
E605_C,NARRATOR,你从他身边走过，没有停下脚步。,
E605_C,SELF,（绝望地趴在地上）没人管我...,SELF:emotion:DESPAIR
E605_C,NARRATOR,又一个被时代抛弃的人，消失在城墙脚下...,PLAYER:Fame:-10
E402_INTRO,NARRATOR,两个人为了一本秘籍打得头破血流。,
E402_INTRO,SELF,这秘籍是我先发现的！,
E402_INTRO,OTHER,胡说！明明是我的！,
E402_INTRO,NARRATOR,{A}是你的门客，{B}是你的生意伙伴。,
E402_INTRO,NARRATOR,但你知道，这本秘籍其实是假的...,SHOW_CHOICE
E402_A,PLAYER,住手！这秘籍归{A}！,
E402_A,SELF,（感激）多谢主人！,SELF:emotion:HAPPY;SELF:affinity:PLAYER:50
E402_A,OTHER,（愤怒）你这是什么意思！,OTHER:hp:POOR;OTHER:affinity:PLAYER:-100
E402_B,PLAYER,住手！这秘籍归{B}！,
E402_B,OTHER,（得意）总算有人说公道话！,OTHER:emotion:HAPPY;OTHER:affinity:PLAYER:50
E402_B,SELF,（绝望）主人...您怎么能...,SELF:hp:POOR;SELF:affinity:PLAYER:-80
E402_C,PLAYER,这秘籍是假的，你们被骗了。,
E402_C,NARRATOR,你让学者验证，果然是赝品。,
